884,Storage,Зберігання,Хранение,Almacenamiento,2022-10-25 21:09:57,2023-03-03 18:12:22
885,Store,Магазин,Магазин,Tienda,2022-10-25 21:09:57,2023-03-03 18:12:22
886,Story,Історія,История,Historia,2022-10-25 21:09:57,2023-03-03 18:12:22
887,Stranger,Незнайомець,Незнакомец,Extraño,2022-10-25 21:09:57,2023-03-03 18:12:22
888,Strategy,Стратегія,Стратегия,Estrategia,2022-10-25 21:09:57,2023-03-03 18:12:22
889,Stress,Стрес,Стресс,Estrés,2022-10-25 21:09:57,2023-03-03 18:12:22
890,Structure,Структура,Структура,Estructura,2022-10-25 21:09:57,2023-03-03 18:12:22
891,Student,Студент,Студент,Estudiante,2022-10-25 21:09:57,2023-03-03 18:12:22
892,Studio,Студія,Студия,Estudio,2022-10-25 21:09:57,2023-03-03 18:12:22
893,Style,Стиль,Стиль,Estilo,2022-10-25 21:09:57,2023-03-03 18:12:22
894,Subject,Тема,Тема,Asunto,2022-10-25 21:09:57,2023-03-03 18:12:22
895,Success,Успіх,Успех,Éxito,2022-10-25 21:09:57,2023-03-03 18:12:22
896,Suggestion,Пропозиція,Предложение,Sugerencia,2022-10-25 21:09:57,2023-03-03 18:12:22
897,Sun,Сонце,Солнце,Sol,2022-10-25 21:09:57,2023-03-03 18:12:22
898,Supermarket,Супермаркет,Супермаркет,Supermercado,2022-10-25 21:09:57,2023-03-03 18:12:22
899,Surgery,Хірургія,Хирургия,Cirugía,2022-10-25 21:09:57,2023-03-03 18:12:22
900,Sympathy,Симпатія,Симпатия,Simpatía,2022-10-25 21:09:57,2023-03-03 18:12:22
901,System,Система,Система,Sistema,2022-10-25 21:09:57,2023-03-03 18:12:22
902,Table,Таблиця,Таблица,Tabla,2022-10-25 21:09:57,2023-03-03 18:12:23
903,Tale,Казка,Сказка,Cuento,2022-10-25 21:09:57,2023-03-03 18:12:23
904,Task,Завдання,Задача,Tarea,2022-10-25 21:09:57,2023-03-03 18:12:23
905,Tax,Податок,Налог,Impuesto,2022-10-25 21:09:57,2023-03-03 18:12:23
906,Tea,Чай,Чай,Té,2022-10-25 21:09:57,2023-03-03 18:12:23
907,Teacher,Вчитель,Учитель,Profesor,2022-10-25 21:09:57,2023-03-03 18:12:23
908,Technology,Технологія,Технология,Tecnología,2022-10-25 21:09:57,2023-03-03 18:12:23
909,Television,Телебачення,Телевидение,Televisión,2022-10-25 21:09:57,2023-03-06 13:20:16
910,Temperature,Температура,Температура,Temperatura,2022-10-25 21:09:57,2023-03-06 13:20:16
911,Tennis,Теніс,Теннис,Tenis,2022-10-25 21:09:57,2023-03-06 13:20:16
912,Tension,Напруга,Напряжение,Tensión,2022-10-25 21:09:57,2023-03-06 13:20:16
913,Term,Термін,Срок,Término,2022-10-25 21:09:57,2023-03-06 13:20:16
914,Test,Тест,Тест,Prueba,2022-10-25 21:09:57,2023-03-06 13:20:16
915,Thanks,Спасибі,Спасибо,Gracias,2022-10-25 21:09:57,2023-03-06 13:20:16
916,Theory,Теорія,Теория,Teoría,2022-10-25 21:09:57,2023-03-06 13:20:16
917,Thing,Річ,Вещь,Cosa,2022-10-25 21:09:57,2023-03-06 13:20:16
918,Thought,Думка,Мысль,Pensamiento,2022-10-25 21:09:57,2023-03-06 13:20:16
919,Throat,Горло,Горло,Garganta,2022-10-25 21:09:57,2023-03-06 13:20:16
920,Time,Час,Время,Hora,2022-10-25 21:09:57,2023-03-06 13:20:16
921,Tongue,Мова,Язык,Lengua,2022-10-25 21:09:57,2023-03-06 13:20:16
922,Tool,Інструмент,Инструмент,Herramienta,2022-10-25 21:09:57,2023-03-06 13:20:16
923,Tooth,Зуб,Зуб,Diente,2022-10-25 21:09:57,2023-03-06 13:20:16
924,Top,Верх,Верх,Arriba,2022-10-25 21:09:57,2023-03-06 13:20:16
925,Topic,Тема,Тема,Tema,2022-10-25 21:09:57,2023-03-06 13:20:16
926,Town,Місто,Город,Ciudad,2022-10-25 21:09:57,2023-03-06 13:20:16
927,Trade,Торгівля,Торговля,Comercio,2022-10-25 21:09:57,2023-03-06 13:20:16
928,Tradition,Традиція,Традиция,Tradición,2022-10-25 21:09:57,2023-03-06 13:20:16
929,Trainer,Тренер,Тренер,Entrenador,2022-10-25 21:09:57,2023-03-06 13:20:16
930,Training,Навчання,Обучение,Entrenamiento,2022-10-25 21:09:57,2023-03-06 13:20:16
931,Transportation,Транспорт,Транспорт,Transporte,2022-10-25 21:09:57,2023-03-06 13:20:16
932,Truth,Правда,Правда,Verdad,2022-10-25 21:09:57,2023-03-06 13:20:16
933,Two,Два,Два,Dos,2022-10-25 21:09:57,2023-03-06 13:20:16
934,Uncle,Дядя,Дядя,Tío,2022-10-25 21:09:57,2023-03-03 18:12:23
935,Understanding,Розуміння,Понимание,Entendimiento,2022-10-25 21:09:57,2023-03-03 18:12:23
936,Union,Союз,Союз,Unión,2022-10-25 21:09:57,2023-03-03 18:12:23
937,Unit,Блок,Блок,Unidad,2022-10-25 21:09:57,2023-03-03 18:12:23
938,University,Університет,Университет,Universidad,2022-10-25 21:09:57,2023-03-03 18:12:23
939,User,Користувач,Пользователь,Usuario,2022-10-25 21:09:57,2023-03-03 18:12:23
940,Value,Значення,Значение,Valor,2022-10-25 21:09:57,2023-03-03 18:12:23
941,Variation,Варіація,Вариация,Variación,2022-10-25 21:09:57,2023-03-03 18:12:23
942,Variety,Різновид,Разновидность,Variedad,2022-10-25 21:09:57,2023-03-03 18:12:23
943,Vehicle,Транспортний Засіб,Транспортное Средство,Vehículo,2022-10-25 21:09:57,2023-03-06 13:20:16
944,Version,Версія,Версия,Versión,2022-10-25 21:09:57,2023-03-03 18:12:23
945,Video,Відео,Видео,Video,2022-10-25 21:09:57,2023-03-03 18:12:23
946,View,Вид,Вид,Ver,2022-10-25 21:09:57,2023-03-03 18:12:23
947,Village,Дере Вня,Деревня,Aldea,2022-10-25 21:09:57,2023-03-06 13:20:16
948,Virus,Вірус,Вирус,Virus,2022-10-25 21:09:57,2023-03-03 18:12:23
949,Voice,Голос,Голос,Voz,2022-10-25 21:09:57,2023-03-03 18:12:23
950,Volume,Гучність,Громкость,Volumen,2022-10-25 21:09:57,2023-03-03 18:12:23
951,War,Війна,Война,Guerra,2022-10-25 21:09:57,2023-03-03 18:12:23
952,Warning,Попередження,Предупреждение,Advertencia,2022-10-25 21:09:57,2023-03-03 18:12:23
953,Water,Вода,Вода,Agua,2022-10-25 21:09:57,2023-03-03 18:12:23
954,Way,Шлях,Путь,Forma,2022-10-25 21:09:57,2023-03-03 18:12:23
955,Weakness,Слабкість,Слабость,Debilidad,2022-10-25 21:09:57,2023-03-03 18:12:23
956,Wealth,Багатство,Богатство,Riqueza,2022-10-25 21:09:57,2023-03-03 18:12:23
957,Weather,Погода,Погода,Clima,2022-10-25 21:09:57,2023-03-03 18:12:23
958,Web,Веб,Веб,Web,2022-10-25 21:09:57,2023-03-03 18:12:23
959,Wedding,Одруження,Среда Дин,Miércoles Ding,2022-10-25 21:09:57,2023-03-06 13:17:26
960,Week,Тиждень,Неделя,Semana,2022-10-25 21:09:57,2023-03-06 13:20:16
961,While,Поки,Пока,Mientras,2022-10-25 21:09:57,2023-03-06 13:20:16
962,Wife,Дружина,Жена,Esposa,2022-10-25 21:09:57,2023-03-06 13:20:16
963,Wind,Вітер,Ветер,Viento,2022-10-25 21:09:57,2023-03-06 13:20:16
964,Winner,Переможець,Победитель,Ganador,2022-10-25 21:09:57,2023-03-06 13:20:16
965,Woman,Жінка,Женщина,Mujer,2022-10-25 21:09:57,2023-03-06 13:20:16
966,Wood,Дерево,Дерево,Madera,2022-10-25 21:09:57,2023-03-06 13:20:16
967,Word,Слово,Слово,Palabra,2022-10-25 21:09:57,2023-03-06 13:20:16
968,Work,Робота,Работа,Trabajo,2022-10-25 21:09:57,2023-03-06 13:20:16
969,Worker,Робітник,Рабочий,Trabajador,2022-10-25 21:09:57,2023-03-06 13:20:16
970,World,Світ,Мир,Mundo,2022-10-25 21:09:57,2023-03-06 13:20:16
971,Writer,Письменник,Писатель,Escritor,2022-10-25 21:09:57,2023-03-06 13:20:16
972,Writing,Лист,Письмо,Escritura,2022-10-25 21:09:57,2023-03-06 13:20:16
973,Year,Рік,Год,Año,2022-10-25 21:09:57,2023-03-06 13:20:16
974,Youth,Молодь,Молодежь,Juventud,2022-10-25 21:09:57,2023-03-06 13:20:16
975,Armchair,Крісло,Кресло,Sillón,2022-10-25 21:09:57,2023-03-06 13:20:16
976,Bermudas,Бермуди,Бермуды,Bermudas,2022-10-25 21:09:57,2023-03-06 13:20:16
977,Beans,Квасоля,Фасоль,Frijoles,2022-10-25 21:09:57,2023-03-06 13:20:16
978,Balloon,Повітряна Куля,Воздушный Шар,Globo,2022-10-25 21:09:57,2023-03-06 13:20:16
979,Bear,Ведмідь,Медведь,Oso,2022-10-25 21:09:57,2023-03-06 13:20:16
980,Blouse,Блузка,Блузка,Blusa,2022-10-25 21:09:57,2023-03-06 13:20:16
981,Bed,Ліжко,Кровать,Cama,2022-10-25 21:09:57,2023-03-06 13:20:16
982,Baby,Дитина,Ребенок,Bebé,2022-10-25 21:09:57,2023-03-06 13:20:16
983,Blender,Блендер,Блендер,Licuadora,2022-10-25 21:09:57,2023-03-06 13:20:16
984,Bucket,Відро,Ведро,Cubo,2022-10-25 21:09:57,2023-03-03 18:12:23
985,Bakery,Пекарня,Пекарня,Panadería,2022-10-25 21:09:57,2023-03-03 18:12:23
986,Bow,Лук,Лук,Arco,2022-10-25 21:09:57,2023-03-03 18:12:23
987,Bridge,Міст,Мост,Puente,2022-10-25 21:09:57,2023-03-03 18:12:23
988,Cow,Корова,Корова,Vaca,2022-10-25 21:09:57,2023-03-03 18:12:23
989,Cap,Кришка,Крышка,Gorra,2022-10-25 21:09:57,2023-03-03 18:12:23
990,Cooker,Плита,Плита,Cocina,2022-10-25 21:09:57,2023-03-03 18:12:23
991,Cheeks,Щоки,Щеки,Mejillas,2022-10-25 21:09:57,2023-03-03 18:12:23
992,Crest,Хрест,Крест,Cresta,2022-10-25 21:09:57,2023-03-03 18:12:23
993,Chair,Стілець,Стул,Silla,2022-10-25 21:09:57,2023-03-03 18:12:23
994,Candy,Цукерки,Конфеты,Caramelo,2022-10-25 21:09:57,2023-03-03 18:12:23
995,Charlie,Чарлі,Чарли,Charlie,2022-10-25 21:09:57,2023-03-03 18:12:23
996,Deer,Олень,Олень,Ciervo,2022-10-25 21:09:57,2023-03-03 18:12:23
997,Donkey,Ослик,Ослик,Burro,2022-10-25 21:09:57,2023-03-03 18:12:23
998,Desktop,Робочий Стіл,Рабочий Стол,Escritorio,2022-10-25 21:09:57,2023-03-06 13:20:16
999,Dentist,Стоматолог,Стоматолог,Dentista,2022-10-25 21:09:57,2023-03-03 18:12:23
1000,Drum,Барабан,Барабан,Tambor,2022-10-25 21:09:57,2023-03-03 18:12:23
1001,Dresser,Комод,Комод,Tocador,2022-10-25 21:09:57,2023-03-03 18:12:23
1002,Designer,Дизайнер,Дизайнер,Diseñador,2022-10-25 21:09:57,2023-03-03 18:12:23
1003,Detective,Детектив,Детектив,Detective,2022-10-25 21:09:57,2023-03-03 18:12:23
1004,Frog,Жаба,Лягушка,Rana,2022-10-25 21:09:57,2023-03-03 18:12:23
1005,Fan,Вентилятор,Вентилятор,Ventilador,2022-10-25 21:09:57,2023-03-03 18:12:23
1006,Freezer,Морозильник,Морозильник,Congelador,2022-10-25 21:09:57,2023-03-03 18:12:23
1007,Foot,Нога,Нога,Pie,2022-10-25 21:09:57,2023-03-03 18:12:23
1008,Flag,Прапор,Флаг,Bandera,2022-10-25 21:09:57,2023-03-03 18:12:23
1009,Hamburger,Гамбургер,Гамбургер,Hamburguesa,2022-10-25 21:09:57,2023-03-03 18:12:23
1010,Jewelry,Прикраси,Украшения,Joyas,2022-10-25 21:09:57,2023-03-06 13:20:16
1011,Awe,Трепет,Трепет,Asombro,2022-10-25 21:09:57,2023-03-06 13:20:16
1012,Beauty,Краса,Красота,Belleza,2022-10-25 21:09:57,2023-03-06 13:20:16
1013,Belief,Віра,Вера,Creencia,2022-10-25 21:09:57,2023-03-06 13:20:16
1014,Clarity,Ясність,Ясность,Claridad,2022-10-25 21:09:57,2023-03-06 13:20:16
1015,Cleverness,Розум,Ум,Astucia,2022-10-25 21:09:57,2023-03-06 13:20:16
1016,Contentment,Достаток,Довольство,Satisfacción,2022-10-25 21:09:57,2023-03-06 13:20:16
1017,Crime,Злочин,Преступление,Crimen,2022-10-25 21:09:57,2023-03-06 13:20:16
1018,Happiness,Щастя,Счастье,Felicidad,2022-10-25 21:09:57,2023-03-06 13:20:16
1019,Hatred,Ненависть,Ненависть,Odio,2022-10-25 21:09:57,2023-03-06 13:20:16
1020,Insanity,Божевілля,Безумие,Locura,2022-10-25 21:09:57,2023-03-06 13:20:16
1021,Intelligence,Інтелект,Интеллект,Inteligencia,2022-10-25 21:09:57,2023-03-06 13:20:16
1022,Joy,Радість,Радость,Alegría,2022-10-25 21:09:57,2023-03-06 13:20:16
1023,Justice,Справедливість,Справедливость,Justicia,2022-10-25 21:09:57,2023-03-06 13:20:16
1024,Kindness,Доброта,Доброта,Bondad,2022-10-25 21:09:57,2023-03-06 13:20:16
1025,Laughter,Сміх,Смех,Risa,2022-10-25 21:09:57,2023-03-06 13:20:16
1026,Liberty,Свобода,Свобода,Libertad,2022-10-25 21:09:57,2023-03-06 13:20:16
1027,Luck,Удача,Удача,Suerte,2022-10-25 21:09:57,2023-03-06 13:20:16
1028,Luxury,Розкіш,Роскошь,Lujo,2022-10-25 21:09:57,2023-03-06 13:20:16
1029,Maturity,Зрілість,Зрелость,Madurez,2022-10-25 21:09:57,2023-03-06 13:20:16
1030,Pain,Біль,Боль,Dolor,2022-10-25 21:09:57,2023-03-06 13:20:16
1031,Principle,Принцип,Принцип,Principio,2022-10-25 21:09:57,2023-03-06 13:20:16
1032,Relaxation,Розслаблення,Расслабление,Relajación,2022-10-25 21:09:57,2023-03-06 13:20:16
1033,Sanity,Розсудливість,Здравомыслие,Cordura,2022-10-25 21:09:57,2023-03-06 13:20:16
1034,Self,Себе,Себя,Auto,2022-10-25 21:09:57,2023-03-03 18:12:23
1035,Speed,Швидкість,Скорость,Velocidad,2022-10-25 21:09:57,2023-03-03 18:12:23
1036,Strenght,Сила,Сила,Fuerza,2022-10-25 21:09:57,2023-03-03 18:12:23
1037,Strictness,Строгість,Строгость,Estrictez,2022-10-25 21:09:57,2023-03-03 18:12:23
1038,Tiredness,Втома,Усталость,Cansancio,2022-10-25 21:09:57,2023-03-03 18:12:23
1039,Tolerance,Терпимість,Терпимость,Tolerancia,2022-10-25 21:09:57,2023-03-03 18:12:23
1040,Trend,Тренд,Тренд,Tendencia,2022-10-25 21:09:57,2023-03-03 18:12:23
1041,Unreality,Нереальність,Нереальность,Irrealidad,2022-10-25 21:09:57,2023-03-03 18:12:23
1042,Victory,Перемога,Победа,Victoria,2022-10-25 21:09:57,2023-03-03 18:12:23
1043,Wariness,Обережність,Осторожность,Recelo,2022-10-25 21:09:57,2023-03-03 18:12:23
1044,Warmth,Тепло,Тепло,Calidez,2022-10-25 21:09:57,2023-03-03 18:12:23
1045,Tree,Дерево,Дерево,Árbol,2022-10-25 21:09:57,2023-03-03 18:12:23
1046,Friend,Друг,Друг,Amigo,2022-10-25 21:09:57,2023-03-03 18:12:23
1047,Adulthood,Дорослість,Взрослость,Edad Adulta,2022-10-25 21:09:57,2023-03-06 13:17:27
1048,Botany,Ботаніка,Ботаника,Botánica,2022-10-25 21:09:57,2023-03-03 18:12:23
1049,Bacon,Бекон,Бекон,Tocino,2022-10-25 21:09:57,2023-03-03 18:12:23
1050,Chaos,Хаос,Хаос,Caos,2022-10-25 21:09:57,2023-03-03 18:12:23
1051,Clothing,Одяг,Одежда,Ropa,2022-10-25 21:09:57,2023-03-03 18:12:23
1052,Confidence,Впевненість,Уверенность,Confianza,2022-10-25 21:09:57,2023-03-03 18:12:24
1053,Compassion,Співчуття,Сострадание,Compasión,2022-10-25 21:09:57,2023-03-03 18:12:24
1054,Calm,Спокій,Спокойствие,Calma,2022-10-25 21:09:57,2023-03-03 18:12:24
1055,Cotton,Бавовна,Хлопок,Algodón,2022-10-25 21:09:57,2023-03-03 18:12:24
1056,Danger,Небезпека,Опасность,Peligro,2022-10-25 21:09:57,2023-03-03 18:12:24
1057,Dancing,Танці,Танцы,Baile,2022-10-25 21:09:57,2023-03-03 18:12:24
1058,Duty,Борг,Долг,Deber,2022-10-25 21:09:57,2023-03-03 18:12:24
1059,Fame,Слава,Слава,Fama,2022-10-25 21:09:57,2023-03-06 13:20:16
1060,Glass,Скло,Стекло,Vidrio,2022-10-25 21:09:57,2023-03-06 13:20:16
1061,Grass,Трава,Трава,Césped,2022-10-25 21:09:57,2023-03-06 13:20:16
1062,Golf,Гольф,Гольф,Golf,2022-10-25 21:09:57,2023-03-06 13:20:16
1063,Hardware,Обладнання,Оборудование,Hardware,2022-10-25 21:09:57,2023-03-06 13:20:16
1064,Hydrogen,Водень,Водород,Hidrógeno,2022-10-25 21:09:57,2023-03-06 13:20:16
1065,Hunger,Голод,Голод,Hambre,2022-10-25 21:09:57,2023-03-06 13:20:16
1066,Jealousy,Ревнощі,Ревность,Celos,2022-10-25 21:09:57,2023-03-06 13:20:16
1067,Jam,Варення,Варенье,Mermelada,2022-10-25 21:09:57,2023-03-06 13:20:16
1068,Jewelery,Прикраси,Украшения,Joyería,2022-10-25 21:09:57,2023-03-06 13:20:16
1069,Innocence,Невинність,Невинность,Inocencia,2022-10-25 21:09:57,2023-03-06 13:20:16
1070,Iron,Залізо,Железо,Hierro,2022-10-25 21:09:58,2023-03-06 13:20:16
1071,Linguistics,Лінгвістика,Лингвистика,Lingüística,2022-10-25 21:09:58,2023-03-06 13:20:16
1072,Loneliness,Самотність,Одиночество,Soledad,2022-10-25 21:09:58,2023-03-06 13:20:16
1073,Nurture,Виховання,Воспитание,Crianza,2022-10-25 21:09:58,2023-03-06 13:20:16
1074,Herd,Стадо,Стадо,Rebaño,2022-10-25 21:09:58,2023-03-06 13:20:16
1075,Pack,Зграя,Стая,Pack,2022-10-25 21:09:58,2023-03-06 13:20:16
1076,Flock,Стадо,Стадо,Bandada,2022-10-25 21:09:58,2023-03-06 13:20:16
1077,Swarm,Рій,Рой,Enjambre,2022-10-25 21:09:58,2023-03-06 13:20:16
1078,Shoal,Косяк,Косяк,Bajío,2022-10-25 21:09:58,2023-03-06 13:20:16
1079,Crowd,Натовп,Толпа,Multitud,2022-10-25 21:09:58,2023-03-06 13:20:16
1080,Gang,Банда,Банда,Pandilla,2022-10-25 21:09:58,2023-03-06 13:20:16
1081,Mob,Натовп,Толпа,Mafia,2022-10-25 21:09:58,2023-03-06 13:20:16
1082,Staff,Персонал,Персонал,Personal,2022-10-25 21:09:58,2023-03-06 13:20:16
1083,Crew,Екіпаж,Экипаж,Tripulación,2022-10-25 21:09:58,2023-03-03 18:12:24
1084,Choir,Хор,Хор,Coro,2022-10-25 21:09:58,2023-03-06 13:17:27
1085,Orchestra,Оркестр,Оркестр,Orquesta,2022-10-25 21:09:58,2023-03-06 13:17:27
1086,Panel,Панель,Панель,Panel,2022-10-25 21:09:58,2023-03-06 13:17:27
1087,Troupe,Трупа,Труппа,Compañía,2022-10-25 21:09:58,2023-03-06 13:17:27
1088,Bunch,Зв'язка,Связка,Racimo,2022-10-25 21:09:58,2023-03-06 13:17:27
1089,Pile,Паля,Свая,Pila,2022-10-25 21:09:58,2023-03-06 13:17:27
1090,Heap,Купа,Куча,Montón,2022-10-25 21:09:58,2023-03-06 13:17:27
1091,Stack,Стек,Стек,Pila,2022-10-25 21:09:58,2023-03-06 13:17:27
1092,Shower,Душ,Душ,Ducha,2022-10-25 21:09:58,2023-03-06 13:17:27
1093,Airline,Авіакомпанія,Авиакомпания,Aerolínea,2022-10-25 21:09:58,2023-03-06 13:17:27
1094,Aircraft,Літак,Самолет,Aeronave,2022-10-25 21:09:58,2023-03-06 13:17:27
1095,Battlefield,Поле Битви,Поле Битвы,Campo De Batalla,2022-10-25 21:09:58,2023-03-06 13:20:16
1096,Briefcase,Портфель,Портфель,Maletín,2022-10-25 21:09:58,2023-03-06 13:17:27
1097,Butterfly,Метелик,Бабочка,Mariposa,2022-10-25 21:09:58,2023-03-06 13:17:27
1098,Countdown,Коу Ntdown,Коу Ntdown,Cou Ntdown,2022-10-25 21:09:58,2023-03-06 13:20:16
1099,Comeback,Повернення,Возвращение,Comeback,2022-10-25 21:09:58,2023-03-06 13:20:16
1100,Background,Фон,Фон,Fondo,2022-10-25 21:09:58,2023-03-06 13:20:16
1101,Cupboard,Шафа,Шкаф,Armario,2022-10-25 21:09:58,2023-03-06 13:20:16
1102,Chopstick,Палички Для Їжі,Палочки Для Еды,Palillo,2022-10-25 21:09:58,2023-03-06 13:20:16
1103,Classmate,Однокласник,Одноклассник,Compañero De Clase,2022-10-25 21:09:58,2023-03-06 13:20:16
1104,Daredevil,Сміливець,Смельчак,Daredevil,2022-10-25 21:09:58,2023-03-06 13:20:16
1105,Daydream,Мрія,Мечта,Daydream,2022-10-25 21:09:58,2023-03-06 13:20:16
1106,Dragonfly,Бабка,Стрекоза,Dragonfly,2022-10-25 21:09:58,2023-03-06 13:20:16
1107,Everybody,Все,Все,Todos,2022-10-25 21:09:58,2023-03-06 13:20:16
1108,Everything,Все,Все,Todo,2022-10-25 21:09:58,2023-03-06 13:20:16
1109,Fireworks,Феєрверк,Фейерверк,Fuegos Artificiales,2022-10-25 21:09:58,2023-03-06 13:20:17
1110,Footprint,Слід,След,Huella,2022-10-25 21:09:58,2023-03-06 13:20:17
1111,Greenhouse,Теплиця,Теплица,Invernadero,2022-10-25 21:09:58,2023-03-06 13:20:17
1112,Hallway,Передпокій,Прихожая,Pasillo,2022-10-25 21:09:58,2023-03-06 13:20:17
1113,Handcuff,Наручники,Наручники,Esposas,2022-10-25 21:09:58,2023-03-06 13:20:17
1114,Haircut,Стрижка,Стрижка,Corte De Pelo,2022-10-25 21:09:58,2023-03-06 13:20:17
1115,Horsefly,Сліпінь,Слепень,Horsefly,2022-10-25 21:09:58,2023-03-06 13:20:17
1116,Houseboat,Плавучий Будинок,Плавучий Дом,Houseboat,2022-10-25 21:09:58,2023-03-06 13:20:17
1117,Moonlight,Місячне Світло,Лунный Свет,Moonlight,2022-10-25 21:09:58,2023-03-06 13:20:17
1118,Myself,Я,Я,Yo Mismo,2022-10-25 21:09:58,2023-03-06 13:20:17
1119,Notebook,Блокнот,Ноутбук,Notebook,2022-10-25 21:09:58,2023-03-06 13:20:17
1120,Overdue,Прострочений,Просроченный,Vencido,2022-10-25 21:09:58,2023-03-06 13:20:17
1121,Pancake,Млинець,Блин,Panqueque,2022-10-25 21:09:58,2023-03-06 13:20:17
1122,Partnership,Партнерство,Партнерство,Asociación,2022-10-25 21:09:58,2023-03-06 13:20:17
1123,Photocopy,Ксерокопія,Ксерокопия,Fotocopia,2022-10-25 21:09:58,2023-03-03 18:12:24
1124,Raincoat,Дощовик,Дождевик,Impermeable,2022-10-25 21:09:58,2023-03-03 18:12:24
1125,Rattlesnake,Гримуча Змія,Гремучая Змея,Serpiente De Cascabel,2022-10-25 21:09:58,2023-03-06 13:20:17
1126,Ringworm,Стригучий Черв'як,Стригущий Червь,Tiña,2022-10-25 21:09:58,2023-03-06 13:20:17
1127,Skyscraper,Хмарочос,Небоскреб,Rascacielos,2022-10-25 21:09:58,2023-03-03 18:12:24
1128,Sandcastle,Замок З Піску,Замок Из Песка,Castillo De Arena,2022-10-25 21:09:58,2023-03-06 13:20:17
1129,Snowboard,Сноуборд,Сноуборд,Snowboard,2022-10-25 21:09:58,2023-03-03 18:12:24
1130,Sunshine,Сонце,Солнце,Sol,2022-10-25 21:09:58,2023-03-03 18:12:24
1131,Teardrop,Сльоза,Слеза,Lágrima,2022-10-25 21:09:58,2023-03-03 18:12:24
1132,Teacup,Чашка,Чашка,Taza De Té,2022-10-25 21:09:58,2023-03-06 13:17:27
1133,Teapot,Чайник,Чайник,Tetera,2022-10-25 21:09:58,2023-03-03 18:12:24
1134,Thunderstorm,Гроза,Гроза,Tormenta,2022-10-25 21:09:58,2023-03-03 18:12:24
1135,Timetable,Розклад,Расписание,Horario,2022-10-25 21:09:58,2023-03-03 18:12:24
